track_id,branch,kappa,Omega_real,Omega_imag,Q,open_channel_count,state_type,log10_Q_display,displayed,source,full_operator_sigma_ratio,full_operator_raw_residual,continuation_sigma_ratio,continuation_residual,mode_overlap,sheet_role
19,broad_resonance_II_adjacent_sheet,0.376,0.557614576033523,0.188715461363467,1.47739504756199,1,adjacent-sheet pole,0.16949663887062874,True,fixed n=-1 sheet continuation,nan,nan,4.44089209586422e-16,8.58301714981872e-16,0.999989176511412,adjacent-sheet continuation
19,broad_resonance_II_adjacent_sheet,0.378,0.558627894622904,0.189336962308626,1.47522144596447,1,adjacent-sheet pole,0.16885721729166375,True,fixed n=-1 sheet continuation,nan,nan,4.44089209828605e-16,1.00226750283483e-15,0.99998904135684,adjacent-sheet continuation
19,broad_resonance_II_adjacent_sheet,0.38,0.559620210778005,0.189964705719125,1.47295838103063,1,adjacent-sheet pole,0.16819047586904384,True,fixed n=-1 sheet continuation,nan,nan,4.44089209818431e-16,7.49185958064266e-16,0.999988916578783,adjacent-sheet continuation
19,broad_resonance_II_adjacent_sheet,0.382,0.560591147483991,0.190597668685248,1.47061386256971,1,adjacent-sheet pole,0.16749865548119586,True,fixed n=-1 sheet continuation,nan,nan,4.44089209815763e-16,8.70288918930752e-16,0.999988802126934,adjacent-sheet continuation
19,broad_resonance_II_adjacent_sheet,0.384,0.561540400260587,0.191234827168311,1.46819595723105,1,adjacent-sheet pole,0.16678402388019245,True,fixed n=-1 sheet continuation,nan,nan,4.44089209825454e-16,1.03681411978527e-15,0.999988697861152,adjacent-sheet continuation
19,broad_resonance_II_adjacent_sheet,0.386,0.562467734777573,0.191875162858978,1.46571272278468,1,adjacent-sheet pole,0.16604885766169106,True,fixed n=-1 sheet continuation,nan,nan,4.44089209557382e-16,1.00635528533578e-15,0.999988603560888,adjacent-sheet continuation
19,broad_resonance_II_adjacent_sheet,0.388,0.563372983773494,0.19251766943362,1.46317214786289,1,adjacent-sheet pole,0.16529542555708243,True,fixed n=-1 sheet continuation,nan,nan,4.44089209804858e-16,9.33949534145967e-16,0.999988518935382,adjacent-sheet continuation
19,broad_resonance_II_adjacent_sheet,0.39,0.564256043404761,0.193161358147305,1.46058209782947,1,adjacent-sheet pole,0.164525973245372,True,fixed n=-1 sheet continuation,nan,nan,4.44089209054014e-16,9.77274827339067e-16,0.999988443634214,adjacent-sheet continuation
19,broad_resonance_II_adjacent_sheet,0.392,0.565116869152705,0.193805262727363,1.45795026719085,1,adjacent-sheet pole,0.16374270981668798,True,fixed n=-1 sheet continuation,nan,nan,4.44089209763857e-16,8.02129542772941e-16,0.999988377257881,adjacent-sheet continuation
19,broad_resonance_II_adjacent_sheet,0.394,0.565955471411871,0.194448443554561,1.45528413873127,1,adjacent-sheet pole,0.1629477959580917,True,fixed n=-1 sheet continuation,nan,nan,4.44089209822347e-16,9.7420835943195e-16,0.999988319368061,adjacent-sheet continuation
