x_m,y_m,pressure_real_pa,pressure_imag_pa,pressure_abs_pa
0.0132076,0.02,-0.0903174612412155,-0.182182382577364,0.203341250922245
0.013356,0.02,-0.087750526735428,-0.185678655718973,0.205369710843517
0.0135044,0.02,-0.0852198127945231,-0.189384848760275,0.207675317341002
0.0136528,0.02,-0.0826668417570067,-0.193353249825367,0.210283822354714
0.0138012,0.02,-0.0800902835886933,-0.19758146252962,0.21319682891793
0.0139496,0.02,-0.0774673708879609,-0.202018921742838,0.216362747011661
0.014098,0.02,-0.0748005998483752,-0.206662285025137,0.219782687647339
0.0142464,0.02,-0.0720887032435218,-0.211510428914204,0.22345792148591
0.0143948,0.02,-0.0692267036127825,-0.216574761530823,0.227369663379319
0.0145432,0.02,-0.0661483214352943,-0.22188178725834,0.231532131562041
0.0146916,0.02,-0.0628520513712123,-0.227428099545661,0.235953217448969
0.01484,0.02,-0.0593222797969154,-0.233125653815139,0.240554990276734
0.0149884,0.02,-0.0555684192746866,-0.238953167877772,0.245329300450455
0.0151368,0.02,-0.051589148564624,-0.244908751936695,0.250283313516528
0.0152852,0.02,-0.0472854404853305,-0.250964636960562,0.255380425809494
0.0154336,0.02,-0.0425962104069012,-0.257125136787336,0.260629570672506
0.015582,0.02,-0.0375201822596662,-0.263385388312085,0.266044407671175
0.0157304,0.02,-0.0320717567662137,-0.269628207589302,0.271528944884134
0.0158788,0.02,-0.0262793502920793,-0.275825491756257,0.277074549813502
0.0160272,0.02,-0.0201419390164621,-0.281974493478606,0.282692965387997
