x_m,y_m,incident_real_pa,incident_imag_pa,reflected_real_pa,reflected_imag_pa,incident_abs_pa,reflected_abs_pa
0.0010388,0.02,-0.00413731751640586,0.00069117353215367,0.0414421418253401,-0.00510297188220253,0.0041946533924877,0.0417551367031908
0.001113,0.02,-0.00414373074622728,0.00065880236772898,0.0417911187752062,-0.00376170685595092,0.00419577466708528,0.0419600768225405
0.0011872,0.02,-0.00415517823944863,0.000631200863738524,0.0421058690920693,-0.00241734399293095,0.00420284674143273,0.0421752031883504
0.0012614,0.02,-0.00417165999606991,0.0006083690201823,0.0423863927759296,-0.00106988329314262,0.00421578699503754,0.0423998931934541
0.0013356,0.02,-0.0041931731323605,0.000590307675063619,0.0426326082368668,0.000280671552380642,0.00423452052411946,0.0426335321267014
0.0014098,0.02,-0.00421993413621461,0.000576382590638805,0.0428399928682126,0.00162670467601069,0.00425911504948866,0.0428708660636972
0.001484,0.02,-0.00425244132166851,0.000565898907125277,0.0430123943355939,0.00296125486150968,0.00428992992568869,0.0431142099177921
0.0015582,0.02,-0.00429069468872221,0.000558856624523033,0.0431498126390105,0.0042843221088776,0.00432693675001176,0.0433619850412124
0.0016324,0.02,-0.00433469423737571,0.000555255742832074,0.0432522477784625,0.00559590641811446,0.00437011247812756,0.0436127401859802
0.0017066,0.02,-0.00438443996762901,0.0005550962620524,0.04331969975395,0.00689600778922027,0.00441943952214387,0.0438651491528453
0.0017808,0.02,-0.00443993635038873,0.000558379518050973,0.0433521309993337,0.00818460958459452,0.00447491033225047,0.0441179679522485
