x_m,y_m,incident_real_pa,incident_imag_pa,reflected_real_pa,reflected_imag_pa,incident_abs_pa,reflected_abs_pa
0.0487494,0.02,0.219091159001214,-0.102555148400338,-0.252100770560996,0.162511912897397,0.241905961927172,0.299941528220116
0.0488236,0.02,0.220631502439633,-0.103951914869764,-0.254843035819063,0.154786586868688,0.243893953335995,0.298167503896609
0.0488978,0.02,0.222165497997994,-0.105367952485158,-0.257368240220375,0.146984417763608,0.245885977460309,0.296382911348545
0.048972,0.02,0.223678358655904,-0.106795772128854,-0.259669982710038,0.139135397790296,0.247865578642129,0.294596603576646
0.0490462,0.02,0.225177063723611,-0.108236941027331,-0.261743948017141,0.131282073404494,0.249839839557547,0.292822261996903
0.0491204,0.02,0.226661613201113,-0.10969145918059,-0.263585461997757,0.12341862620301,0.251808862266795,0.291048884331154
0.0491946,0.02,0.228132007088411,-0.11115932658863,-0.265196609280228,0.115534176595375,0.253772749809401,0.289270440133971
0.0492688,0.02,0.229588245385506,-0.112640543251452,-0.266580185459895,0.10762296670022,0.25573160618738,0.287485126991273
0.049343,0.02,0.231027670690843,-0.114133898299109,-0.267743337402199,0.099677933275559,0.257682617508027,0.285695966204205
0.0494172,0.02,0.232451396407115,-0.115648227657807,-0.268686664738118,0.0917144874997937,0.259630823000678,0.2839085610288
0.0494914,0.02,0.233867976627765,-0.117191883655141,-0.26940792483099,0.083767512460045,0.261587782754862,0.282130512538938
0.0495656,0.02,0.235277411352795,-0.118764866291113,-0.269914036952013,0.0758469075608241,0.263553701848443,0.280368223467412
0.0496398,0.02,0.236679700582204,-0.12036717556572,-0.270202618391767,0.06793940366874,0.265528788686558,0.278613024743336
0.049714,0.02,0.238074844315992,-0.121998811478965,-0.270284166987419,0.0600651446395956,0.267513254808737,0.276877865718187
0.0497882,0.02,0.239457355454934,-0.123657624089303,-0.270158028930589,0.0522378380671729,0.26950145282889,0.275162047385887
0.0498624,0.02,0.24081347333679,-0.125335051148216,-0.269809414331073,0.044451633694654,0.271477446552849,0.273446645252415
0.0499366,0.02,0.242151661341584,-0.127032369068624,-0.269252935120056,0.0367113557232724,0.273449538090077,0.271744119917627
0.0500108,0.02,0.243471919469317,-0.128749577850526,-0.268488787453747,0.0290170185696513,0.275417917657443,0.270052247454182
0.050085,0.02,0.244774247719989,-0.130486677493922,-0.267515158835543,0.0213590735798729,0.277382777674262,0.268366484924993
0.0501592,0.02,0.246058646093599,-0.132243667998812,-0.266338962030609,0.0137245877151182,0.279344312709593,0.266692345228528
0.0502334,0.02,0.247322219510764,-0.134018852186549,-0.264969282190287,0.00614513825473176,0.281299365454547,0.265040531293999
0.0503076,0.02,0.248566917954626,-0.135822252984329,-0.263408046814847,-0.00135441155981308,0.283254650636492,0.263411528900095
0.0503818,0.02,0.249801030627274,-0.137663186741607,-0.26167066249173,-0.00873495930038196,0.285222207912187,0.261816414922442
0.050456,0.02,0.251024557528707,-0.139541653458382,-0.259760694258966,-0.0160176354467076,0.287202370346037,0.260254073795596
0.0505302,0.02,0.252237498658926,-0.141457653134655,-0.257678142116554,-0.0232024399987883,0.28919547603667,0.258720656590339
0.0506044,0.02,0.25343985401793,-0.143411185770426,-0.255422856627511,-0.030300088579389,0.291201867797425,0.257213784731062
0.0506786,0.02,0.254625237520184,-0.145399546481863,-0.253003775665129,-0.0373062959432251,0.293215005924563,0.255739457686557
0.0507528,0.02,0.25578157026705,-0.147412468777757,-0.250412827423224,-0.0442230424212536,0.295219659981226,0.254287753576701
0.050827,0.02,0.256918656459335,-0.149450754212894,-0.247663504935448,-0.0510243651621754,0.297225039274407,0.252864978826871
0.0509012,0.02,0.258036496097039,-0.151514402787277,-0.244767842482586,-0.0577062315792393,0.299231428112126,0.251478241358287
0.0509754,0.02,0.259135089180161,-0.153603414500903,-0.241726599456479,-0.0642728164311323,0.301239113314899,0.250125456155073
0.0510496,0.02,0.260214435708702,-0.155717789353775,-0.238541183661857,-0.0707203855654753,0.303248384121704,0.248803676092877
0.0511238,0.02,0.261271404695849,-0.157855031147323,-0.235223631138047,-0.0770496594790548,0.305255561407592,0.247521325690548
0.051198,0.02,0.262309252988651,-0.160026948908407,-0.231781119548255,-0.083253073234008,0.307269862792299,0.246279438000718
0.0512722,0.02,0.263335088920566,-0.162243254548274,-0.228220757225938,-0.0893209149190878,0.309302833325559,0.24507741607656
0.0513464,0.02,0.264348912491592,-0.164503948066926,-0.22454644024658,-0.0952522516296748,0.311354936471374,0.243914114532008
0.0514206,0.02,0.265350723701731,-0.166809029464362,-0.220775816200528,-0.101026503921366,0.313426640348064,0.242792741888186
0.0514948,0.02,0.266340522550982,-0.169158498740581,-0.216911431278545,-0.106633793329032,0.315518417289541,0.241705057661286
0.051569,0.02,0.267309825648545,-0.17154765914876,-0.212962913508468,-0.112060900571613,0.317621067071557,0.240646728560635
0.0516432,0.02,0.268251147009812,-0.173964433710989,-0.208923788093846,-0.117348816982156,0.319722226422351,0.239624485557285
0.0517174,0.02,0.269173877161209,-0.176409886996397,-0.204803445561103,-0.122496477991534,0.321830738706046,0.238641652764202
0.0517916,0.02,0.270078016102736,-0.178884019004982,-0.200600862137807,-0.127507002507712,0.323946950961673,0.237694639356745
0.0518658,0.02,0.270963563834393,-0.181386829736745,-0.196317282979441,-0.132407000996323,0.326071211436677,0.236795459224349
0.05194,0.02,0.27183052035618,-0.183918319191686,-0.191977795522197,-0.137145083632907,0.328203869464402,0.235932719092201
0.0520142,0.02,0.272674702306052,-0.186475419493128,-0.187606118128676,-0.141669462478811,0.3303400904414,0.235087839239604
0.0520884,0.02,0.27350159114554,-0.189073721171884,-0.183200556198842,-0.146029301772587,0.33249359752772,0.234279748949316
